center_RA,center_DEC,center_RA_current,center_DEC_current,g_star,g_gal,galaxies,P_raw,P_norm,klasa
13h23m59.0s,-11d00m00.0s,13h25m23.2s,-11d08m16.0s,28,0,,0,0.0,none
13h21m56.8s,-11d00m00.0s,13h23m20.8s,-11d08m17.6s,39,0,,0,0.0,none
13h19m54.5s,-11d00m00.0s,13h21m18.5s,-11d08m19.3s,39,0,,0,0.0,none
13h17m52.3s,-11d00m00.0s,13h19m16.2s,-11d08m20.9s,29,0,,0,0.0,none
13h15m50.1s,-11d00m00.0s,13h17m13.9s,-11d08m22.5s,28,0,,0,0.0,none
13h13m47.8s,-11d00m00.0s,13h15m11.6s,-11d08m24.0s,23,0,,0,0.0,none
13h11m45.6s,-11d00m00.0s,13h13m09.3s,-11d08m25.5s,22,0,,0,0.0,none
13h09m43.3s,-11d00m00.0s,13h11m07.0s,-11d08m26.9s,29,0,,0,0.0,none
13h07m41.1s,-11d00m00.0s,13h09m04.7s,-11d08m28.4s,33,0,,0,0.0,none
13h05m38.8s,-11d00m00.0s,13h07m02.4s,-11d08m29.7s,30,0,,0,0.0,none
13h03m36.6s,-11d00m00.0s,13h05m00.1s,-11d08m31.1s,24,0,,0,0.0,none
13h01m34.3s,-11d00m00.0s,13h02m57.8s,-11d08m32.3s,25,0,,0,0.0,none
12h59m32.1s,-11d00m00.0s,13h00m55.5s,-11d08m33.6s,26,0,,0,0.0,none
12h57m29.8s,-11d00m00.0s,12h58m53.2s,-11d08m34.8s,26,0,,0,0.0,none
12h55m27.6s,-11d00m00.0s,12h56m50.9s,-11d08m36.0s,34,0,,0,0.0,none
13h58m37.2s,-11d00m00.0s,14h00m02.3s,-11d07m41.4s,23,0,,0,0.0,none
13h56m35.0s,-11d00m00.0s,13h58m00.0s,-11d07m43.7s,33,0,,0,0.0,none
13h54m32.7s,-11d00m00.0s,13h55m57.7s,-11d07m46.0s,31,0,,0,0.0,none
13h52m30.5s,-11d00m00.0s,13h53m55.4s,-11d07m48.3s,25,0,,0,0.0,none
13h50m28.2s,-11d00m00.0s,13h51m53.1s,-11d07m50.5s,32,0,,0,0.0,none
13h48m26.0s,-11d00m00.0s,13h49m50.8s,-11d07m52.7s,44,0,,0,0.0,none
13h46m23.7s,-11d00m00.0s,13h47m48.5s,-11d07m54.8s,46,0,,0,0.0,none
13h44m21.5s,-11d00m00.0s,13h45m46.2s,-11d07m56.9s,44,0,,0,0.0,none
13h42m19.3s,-11d00m00.0s,13h43m43.9s,-11d07m59.0s,39,0,,0,0.0,none
13h40m17.0s,-11d00m00.0s,13h41m41.6s,-11d08m01.0s,29,0,,0,0.0,none
13h38m14.8s,-11d00m00.0s,13h39m39.3s,-11d08m03.0s,33,0,,0,0.0,none
13h36m12.5s,-11d00m00.0s,13h37m37.0s,-11d08m05.0s,38,0,,0,0.0,none
13h34m10.3s,-11d00m00.0s,13h35m34.7s,-11d08m06.9s,32,0,,0,0.0,none
13h32m08.0s,-11d00m00.0s,13h33m32.4s,-11d08m08.8s,31,0,,0,0.0,none
13h30m05.8s,-11d00m00.0s,13h31m30.1s,-11d08m10.7s,38,0,,0,0.0,none
13h28m03.5s,-11d00m00.0s,13h29m27.8s,-11d08m12.5s,40,0,,0,0.0,none
12h06m30.7s,-10d30m00.0s,12h07m52.5s,-10d38m51.6s,21,0,,0,0.0,none
12h04m28.6s,-10d30m00.0s,12h05m50.4s,-10d38m51.7s,28,0,,0,0.0,none
12h02m26.6s,-10d30m00.0s,12h03m48.3s,-10d38m51.8s,40,0,,0,0.0,none
12h00m24.5s,-10d30m00.0s,12h01m46.2s,-10d38m51.9s,32,0,,0,0.0,none
11h58m22.5s,-10d30m00.0s,11h59m44.1s,-10d38m51.9s,31,0,,0,0.0,none
14h21m01.9s,-11d00m00.0s,14h22m27.6s,-11d07m13.3s,22,0,,0,0.0,none
14h18m59.7s,-11d00m00.0s,14h20m25.3s,-11d07m16.1s,27,0,,0,0.0,none
14h16m57.4s,-11d00m00.0s,14h18m23.0s,-11d07m18.7s,34,0,,0,0.0,none
14h14m55.2s,-11d00m00.0s,14h16m20.7s,-11d07m21.4s,41,0,,0,0.0,none
14h12m52.9s,-11d00m00.0s,14h14m18.4s,-11d07m24.0s,38,0,,0,0.0,none
14h10m50.7s,-11d00m00.0s,14h12m16.1s,-11d07m26.6s,36,0,,0,0.0,none
14h08m48.5s,-11d00m00.0s,14h10m13.8s,-11d07m29.2s,34,0,,0,0.0,none
14h06m46.2s,-11d00m00.0s,14h08m11.5s,-11d07m31.7s,30,0,,0,0.0,none
14h04m44.0s,-11d00m00.0s,14h06m09.2s,-11d07m34.1s,24,0,,0,0.0,none
14h02m41.7s,-11d00m00.0s,14h04m06.9s,-11d07m36.6s,28,0,,0,0.0,none
14h00m39.5s,-11d00m00.0s,14h02m04.6s,-11d07m39.0s,26,0,,0,0.0,none
12h39m03.4s,-10d30m00.0s,12h40m26.1s,-10d38m43.9s,20,0,,0,0.0,none
12h37m01.3s,-10d30m00.0s,12h38m24.0s,-10d38m44.7s,24,0,,0,0.0,none
12h34m59.3s,-10d30m00.0s,12h36m21.9s,-10d38m45.4s,26,0,,0,0.0,none
12h32m57.2s,-10d30m00.0s,12h34m19.8s,-10d38m46.1s,19,0,,0,0.0,none
12h30m55.2s,-10d30m00.0s,12h32m17.7s,-10d38m46.8s,21,0,,0,0.0,none
12h28m53.1s,-10d30m00.0s,12h30m15.6s,-10d38m47.4s,30,0,,0,0.0,none
12h26m51.1s,-10d30m00.0s,12h28m13.5s,-10d38m48.0s,23,0,,0,0.0,none
12h24m49.0s,-10d30m00.0s,12h26m11.4s,-10d38m48.6s,18,0,,0,0.0,none
12h22m47.0s,-10d30m00.0s,12h24m09.3s,-10d38m49.1s,24,0,,0,0.0,none
12h20m45.0s,-10d30m00.0s,12h22m07.2s,-10d38m49.5s,24,0,,0,0.0,none
12h18m42.9s,-10d30m00.0s,12h20m05.1s,-10d38m50.0s,24,0,,0,0.0,none
12h16m40.9s,-10d30m00.0s,12h18m03.0s,-10d38m50.3s,34,0,,0,0.0,none
12h14m38.8s,-10d30m00.0s,12h16m00.9s,-10d38m50.7s,36,0,,0,0.0,none
12h12m36.8s,-10d30m00.0s,12h13m58.8s,-10d38m51.0s,37,0,,0,0.0,none
12h10m34.7s,-10d30m00.0s,12h11m56.7s,-10d38m51.2s,38,0,,0,0.0,none
13h54m47.6s,-18d00m00.0s,13h56m14.8s,-18d07m45.7s,42,0,,0,0.0,none
13h35m31.9s,-17d30m00.0s,13h36m58.1s,-17d38m05.6s,36,0,,0,0.0,none
13h33m26.1s,-17d30m00.0s,13h34m52.2s,-17d38m07.6s,38,0,,0,0.0,none
13h27m08.6s,-17d30m00.0s,13h28m34.5s,-17d38m13.2s,40,0,,0,0.0,none
13h25m02.8s,-17d30m00.0s,13h26m28.5s,-17d38m15.0s,36,0,,0,0.0,none
13h22m57.0s,-17d30m00.0s,13h24m22.6s,-17d38m16.8s,33,0,,0,0.0,none
13h20m51.2s,-17d30m00.0s,13h22m16.7s,-17d38m18.5s,35,0,,0,0.0,none
13h18m45.4s,-17d30m00.0s,13h20m10.8s,-17d38m20.2s,37,0,,0,0.0,none
13h16m39.5s,-17d30m00.0s,13h18m04.9s,-17d38m21.8s,34,0,,0,0.0,none
13h14m33.7s,-17d30m00.0s,13h15m58.9s,-17d38m23.4s,28,0,,0,0.0,none
13h12m27.9s,-17d30m00.0s,13h13m53.0s,-17d38m25.0s,40,0,,0,0.0,none
13h10m22.1s,-17d30m00.0s,13h11m47.1s,-17d38m26.5s,36,0,,0,0.0,none
13h08m16.2s,-17d30m00.0s,13h09m41.2s,-17d38m27.9s,22,0,,0,0.0,none
13h06m10.4s,-17d30m00.0s,13h07m35.2s,-17d38m29.4s,31,0,,0,0.0,none
12h08m32.7s,-10d30m00.0s,12h09m54.6s,-10d38m51.4s,30,0,,0,0.0,none
13h11m36.1s,-10d30m00.0s,13h12m59.7s,-10d38m25.6s,19,0,,0,0.0,none
13h09m34.0s,-10d30m00.0s,13h10m57.6s,-10d38m27.1s,27,0,,0,0.0,none
13h07m32.0s,-10d30m00.0s,13h08m55.5s,-10d38m28.5s,32,0,,0,0.0,none
13h01m25.8s,-10d30m00.0s,13h02m49.2s,-10d38m32.4s,30,0,,0,0.0,none
12h59m23.8s,-10d30m00.0s,13h00m47.1s,-10d38m33.7s,24,0,,0,0.0,none
12h57m21.7s,-10d30m00.0s,12h58m45.0s,-10d38m34.9s,19,0,,0,0.0,none
12h55m19.7s,-10d30m00.0s,12h56m42.9s,-10d38m36.0s,27,0,,0,0.0,none
12h47m11.5s,-10d30m00.0s,12h48m34.5s,-10d38m40.3s,34,0,,0,0.0,none
12h41m05.4s,-10d30m00.0s,12h42m28.2s,-10d38m43.0s,19,0,,0,0.0,none
13h44m08.7s,-10d30m00.0s,13h45m33.3s,-10d37m57.2s,43,0,,0,0.0,none
13h42m06.7s,-10d30m00.0s,13h43m31.2s,-10d37m59.2s,38,0,,0,0.0,none
13h40m04.7s,-10d30m00.0s,13h41m29.1s,-10d38m01.3s,33,0,,0,0.0,none
13h38m02.6s,-10d30m00.0s,13h39m27.0s,-10d38m03.2s,38,0,,0,0.0,none
13h36m00.6s,-10d30m00.0s,13h37m24.9s,-10d38m05.2s,44,0,,0,0.0,none
13h33m58.5s,-10d30m00.0s,13h35m22.8s,-10d38m07.1s,37,0,,0,0.0,none
13h31m56.5s,-10d30m00.0s,13h33m20.7s,-10d38m09.0s,25,0,,0,0.0,none
13h29m54.4s,-10d30m00.0s,13h31m18.6s,-10d38m10.8s,28,0,,0,0.0,none
13h27m52.4s,-10d30m00.0s,13h29m16.5s,-10d38m12.6s,30,0,,0,0.0,none
13h25m50.4s,-10d30m00.0s,13h27m14.4s,-10d38m14.4s,28,0,,0,0.0,none
13h23m48.3s,-10d30m00.0s,13h25m12.3s,-10d38m16.1s,28,0,,0,0.0,none
13h21m46.3s,-10d30m00.0s,13h23m10.2s,-10d38m17.8s,31,0,,0,0.0,none
13h19m44.2s,-10d30m00.0s,13h21m08.1s,-10d38m19.4s,36,0,,0,0.0,none
13h17m42.2s,-10d30m00.0s,13h19m06.0s,-10d38m21.0s,27,0,,0,0.0,none
13h15m40.1s,-10d30m00.0s,13h17m03.9s,-10d38m22.6s,24,0,,0,0.0,none
13h13m38.1s,-10d30m00.0s,13h15m01.8s,-10d38m24.1s,20,0,,0,0.0,none
14h16m41.4s,-10d30m00.0s,14h18m06.8s,-10d37m19.1s,39,0,,0,0.0,none
14h14m39.4s,-10d30m00.0s,14h16m04.7s,-10d37m21.7s,37,0,,0,0.0,none
14h12m37.4s,-10d30m00.0s,14h14m02.6s,-10d37m24.4s,32,0,,0,0.0,none
14h10m35.3s,-10d30m00.0s,14h12m00.5s,-10d37m26.9s,28,0,,0,0.0,none
14h08m33.3s,-10d30m00.0s,14h09m58.4s,-10d37m29.5s,30,0,,0,0.0,none
14h06m31.2s,-10d30m00.0s,14h07m56.3s,-10d37m32.0s,34,0,,0,0.0,none
14h00m25.1s,-10d30m00.0s,14h01m50.0s,-10d37m39.3s,28,0,,0,0.0,none
13h58m23.1s,-10d30m00.0s,13h59m47.9s,-10d37m41.6s,42,0,,0,0.0,none
13h56m21.0s,-10d30m00.0s,13h57m45.9s,-10d37m44.0s,44,0,,0,0.0,none
13h54m19.0s,-10d30m00.0s,13h55m43.8s,-10d37m46.3s,37,0,,0,0.0,none
13h52m16.9s,-10d30m00.0s,13h53m41.7s,-10d37m48.5s,28,0,,0,0.0,none
13h50m14.9s,-10d30m00.0s,13h51m39.6s,-10d37m50.7s,28,0,,0,0.0,none
13h48m12.8s,-10d30m00.0s,13h49m37.5s,-10d37m52.9s,35,0,,0,0.0,none
13h46m10.8s,-10d30m00.0s,13h47m35.4s,-10d37m55.1s,39,0,,0,0.0,none
12h24m44.4s,-10d00m00.0s,12h26m06.7s,-10d08m48.6s,25,0,,0,0.0,none
12h22m42.6s,-10d00m00.0s,12h24m04.8s,-10d08m49.1s,22,0,,0,0.0,none
12h20m40.7s,-10d00m00.0s,12h22m02.9s,-10d08m49.6s,21,0,,0,0.0,none
12h18m38.9s,-10d00m00.0s,12h20m01.0s,-10d08m50.0s,20,0,,0,0.0,none
12h16m37.0s,-10d00m00.0s,12h17m59.1s,-10d08m50.3s,26,0,,0,0.0,none
12h14m35.2s,-10d00m00.0s,12h15m57.2s,-10d08m50.7s,28,0,,0,0.0,none
12h12m33.3s,-10d00m00.0s,12h13m55.3s,-10d08m51.0s,33,0,,0,0.0,none
12h10m31.5s,-10d00m00.0s,12h11m53.4s,-10d08m51.2s,36,0,,0,0.0,none
12h08m29.6s,-10d00m00.0s,12h09m51.5s,-10d08m51.4s,24,0,,0,0.0,none
12h06m27.8s,-10d00m00.0s,12h07m49.6s,-10d08m51.6s,22,0,,0,0.0,none
12h04m25.9s,-10d00m00.0s,12h05m47.7s,-10d08m51.7s,31,0,,0,0.0,none
12h02m24.1s,-10d00m00.0s,12h03m45.8s,-10d08m51.8s,30,0,,0,0.0,none
12h00m22.2s,-10d00m00.0s,12h01m43.9s,-10d08m51.9s,28,0,,0,0.0,none
11h58m20.4s,-10d00m00.0s,11h59m41.9s,-10d08m51.9s,31,0,,0,0.0,none
14h20m45.5s,-10d30m00.0s,14h22m11.0s,-10d37m13.7s,19,0,,0,0.0,none
14h18m43.5s,-10d30m00.0s,14h20m08.9s,-10d37m16.4s,32,0,,0,0.0,none
12h57m14.0s,-10d00m00.0s,12h58m37.2s,-10d08m35.0s,21,0,,0,0.0,none
12h55m12.2s,-10d00m00.0s,12h56m35.3s,-10d08m36.1s,24,0,,0,0.0,none
12h49m06.6s,-10d00m00.0s,12h50m29.6s,-10d08m39.4s,23,0,,0,0.0,none
12h47m04.8s,-10d00m00.0s,12h48m27.7s,-10d08m40.3s,33,0,,0,0.0,none
12h40m59.2s,-10d00m00.0s,12h42m22.0s,-10d08m43.1s,31,0,,0,0.0,none
12h38m57.4s,-10d00m00.0s,12h40m20.1s,-10d08m43.9s,34,0,,0,0.0,none
12h36m55.5s,-10d00m00.0s,12h38m18.2s,-10d08m44.7s,29,0,,0,0.0,none
12h34m53.7s,-10d00m00.0s,12h36m16.3s,-10d08m45.5s,28,0,,0,0.0,none
12h32m51.8s,-10d00m00.0s,12h34m14.4s,-10d08m46.2s,28,0,,0,0.0,none
12h30m50.0s,-10d00m00.0s,12h32m12.5s,-10d08m46.8s,27,0,,0,0.0,none
12h28m48.1s,-10d00m00.0s,12h30m10.5s,-10d08m47.5s,35,0,,0,0.0,none
12h26m46.3s,-10d00m00.0s,12h28m08.6s,-10d08m48.0s,35,0,,0,0.0,none
13h29m43.7s,-10d00m00.0s,13h31m07.7s,-10d08m11.0s,18,0,,0,0.0,none
13h27m41.8s,-10d00m00.0s,13h29m05.8s,-10d08m12.8s,20,0,,0,0.0,none
13h25m40.0s,-10d00m00.0s,13h27m03.9s,-10d08m14.5s,31,0,,0,0.0,none
13h23m38.1s,-10d00m00.0s,13h25m02.0s,-10d08m16.3s,24,0,,0,0.0,none
13h21m36.3s,-10d00m00.0s,13h23m00.1s,-10d08m17.9s,18,0,,0,0.0,none
13h19m34.4s,-10d00m00.0s,13h20m58.2s,-10d08m19.6s,35,0,,0,0.0,none
13h17m32.6s,-10d00m00.0s,13h18m56.3s,-10d08m21.2s,34,0,,0,0.0,none
13h15m30.7s,-10d00m00.0s,13h16m54.4s,-10d08m22.7s,27,0,,0,0.0,none
13h13m28.9s,-10d00m00.0s,13h14m52.5s,-10d08m24.2s,19,0,,0,0.0,none
13h11m27.0s,-10d00m00.0s,13h12m50.6s,-10d08m25.7s,18,0,,0,0.0,none
13h09m25.2s,-10d00m00.0s,13h10m48.7s,-10d08m27.2s,28,0,,0,0.0,none
13h07m23.3s,-10d00m00.0s,13h08m46.8s,-10d08m28.6s,34,0,,0,0.0,none
13h01m17.8s,-10d00m00.0s,13h02m41.0s,-10d08m32.5s,36,0,,0,0.0,none
12h59m15.9s,-10d00m00.0s,13h00m39.1s,-10d08m33.8s,27,0,,0,0.0,none
14h00m11.4s,-10d00m00.0s,14h01m36.2s,-10d07m39.6s,36,0,,0,0.0,none
13h58m09.6s,-10d00m00.0s,13h59m34.3s,-10d07m41.9s,43,0,,0,0.0,none
13h56m07.7s,-10d00m00.0s,13h57m32.4s,-10d07m44.2s,43,0,,0,0.0,none
13h54m05.9s,-10d00m00.0s,13h55m30.5s,-10d07m46.5s,35,0,,0,0.0,none
13h52m04.0s,-10d00m00.0s,13h53m28.6s,-10d07m48.8s,28,0,,0,0.0,none
13h50m02.2s,-10d00m00.0s,13h51m26.7s,-10d07m51.0s,31,0,,0,0.0,none
13h48m00.3s,-10d00m00.0s,13h49m24.8s,-10d07m53.1s,34,0,,0,0.0,none
13h45m58.5s,-10d00m00.0s,13h47m22.9s,-10d07m55.3s,33,0,,0,0.0,none
13h43m56.6s,-10d00m00.0s,13h45m21.0s,-10d07m57.4s,33,0,,0,0.0,none
13h41m54.8s,-10d00m00.0s,13h43m19.1s,-10d07m59.4s,38,0,,0,0.0,none
13h35m49.2s,-10d00m00.0s,13h37m13.4s,-10d08m05.4s,34,0,,0,0.0,none
13h33m47.4s,-10d00m00.0s,13h35m11.5s,-10d08m07.3s,34,0,,0,0.0,none
13h31m45.5s,-10d00m00.0s,13h33m09.6s,-10d08m09.2s,24,0,,0,0.0,none
12h06m25.0s,-09d30m00.0s,12h07m46.8s,-09d38m51.6s,32,0,,0,0.0,none
12h04m23.4s,-09d30m00.0s,12h05m45.1s,-09d38m51.7s,30,0,,0,0.0,none
12h02m21.7s,-09d30m00.0s,12h03m43.4s,-09d38m51.8s,23,0,,0,0.0,none
12h00m20.0s,-09d30m00.0s,12h01m41.7s,-09d38m51.9s,25,0,,0,0.0,none
11h58m18.4s,-09d30m00.0s,11h59m39.9s,-09d38m51.9s,26,0,,0,0.0,none
14h20m29.9s,-10d00m00.0s,14h21m55.2s,-10d07m14.0s,18,0,,0,0.0,none
14h18m28.1s,-10d00m00.0s,14h19m53.3s,-10d07m16.8s,28,0,,0,0.0,none
14h16m26.2s,-10d00m00.0s,14h17m51.4s,-10d07m19.4s,35,0,,0,0.0,none
14h14m24.4s,-10d00m00.0s,14h15m49.5s,-10d07m22.1s,35,0,,0,0.0,none
14h12m22.5s,-10d00m00.0s,14h13m47.6s,-10d07m24.7s,38,0,,0,0.0,none
14h10m20.7s,-10d00m00.0s,14h11m45.7s,-10d07m27.2s,44,0,,0,0.0,none
14h08m18.8s,-10d00m00.0s,14h09m43.8s,-10d07m29.8s,38,0,,0,0.0,none
14h06m17.0s,-10d00m00.0s,14h07m41.9s,-10d07m32.3s,35,0,,0,0.0,none
13h21m08.8s,-18d00m00.0s,13h22m34.4s,-18d08m18.3s,42,0,,0,0.0,none
12h59m52.9s,-17d30m00.0s,13h01m17.5s,-17d38m33.4s,30,0,,0,0.0,none
12h57m47.1s,-17d30m00.0s,12h59m11.6s,-17d38m34.6s,24,0,,0,0.0,none
14h20m01.7s,-18d00m00.0s,14h21m30.0s,-18d07m14.6s,32,0,,0,0.0,none
14h17m55.5s,-18d00m00.0s,14h19m23.7s,-18d07m17.4s,50,0,,0,0.0,none
14h15m49.3s,-18d00m00.0s,14h17m17.4s,-18d07m20.2s,59,0,,0,0.0,none
14h13m43.2s,-18d00m00.0s,14h15m11.2s,-18d07m22.9s,55,0,,0,0.0,none
14h11m37.0s,-18d00m00.0s,14h13m04.9s,-18d07m25.6s,43,0,,0,0.0,none
14h09m30.8s,-18d00m00.0s,14h10m58.6s,-18d07m28.2s,45,0,,0,0.0,none
14h07m24.6s,-18d00m00.0s,14h08m52.4s,-18d07m30.9s,54,0,,0,0.0,none
14h05m18.5s,-18d00m00.0s,14h06m46.1s,-18d07m33.4s,55,0,,0,0.0,none
14h03m12.3s,-18d00m00.0s,14h04m39.8s,-18d07m36.0s,47,0,,0,0.0,none
14h01m06.1s,-18d00m00.0s,14h02m33.6s,-18d07m38.5s,38,0,,0,0.0,none
13h59m00.0s,-18d00m00.0s,14h00m27.3s,-18d07m40.9s,35,0,,0,0.0,none
13h56m53.8s,-18d00m00.0s,13h58m21.0s,-18d07m43.3s,33,0,,0,0.0,none
12h42m55.1s,-09d30m00.0s,12h44m17.8s,-09d38m42.3s,24,0,,0,0.0,none
12h36m50.1s,-09d30m00.0s,12h38m12.6s,-09d38m44.7s,36,0,,0,0.0,none
12h34m48.4s,-09d30m00.0s,12h36m10.9s,-09d38m45.5s,31,0,,0,0.0,none
12h32m46.7s,-09d30m00.0s,12h34m09.2s,-09d38m46.2s,30,0,,0,0.0,none
12h30m45.1s,-09d30m00.0s,12h32m07.5s,-09d38m46.9s,30,0,,0,0.0,none
12h28m43.4s,-09d30m00.0s,12h30m05.8s,-09d38m47.5s,35,0,,0,0.0,none
12h26m41.7s,-09d30m00.0s,12h28m04.0s,-09d38m48.1s,38,0,,0,0.0,none
12h24m40.0s,-09d30m00.0s,12h26m02.3s,-09d38m48.6s,32,0,,0,0.0,none
12h22m38.4s,-09d30m00.0s,12h24m00.6s,-09d38m49.1s,28,0,,0,0.0,none
12h20m36.7s,-09d30m00.0s,12h21m58.9s,-09d38m49.6s,30,0,,0,0.0,none
12h18m35.0s,-09d30m00.0s,12h19m57.2s,-09d38m50.0s,27,0,,0,0.0,none
12h16m33.4s,-09d30m00.0s,12h17m55.4s,-09d38m50.4s,20,0,,0,0.0,none
12h14m31.7s,-09d30m00.0s,12h15m53.7s,-09d38m50.7s,23,0,,0,0.0,none
12h12m30.0s,-09d30m00.0s,12h13m52.0s,-09d38m51.0s,24,0,,0,0.0,none
13h15m21.8s,-09d30m00.0s,13h16m45.3s,-09d38m22.8s,21,0,,0,0.0,none
13h13m20.1s,-09d30m00.0s,13h14m43.6s,-09d38m24.3s,17,0,,0,0.0,none
13h11m18.4s,-09d30m00.0s,13h12m41.9s,-09d38m25.8s,18,0,,0,0.0,none
13h09m16.8s,-09d30m00.0s,13h10m40.2s,-09d38m27.3s,23,0,,0,0.0,none
13h07m15.1s,-09d30m00.0s,13h08m38.4s,-09d38m28.7s,29,0,,0,0.0,none
13h05m13.4s,-09d30m00.0s,13h06m36.7s,-09d38m30.0s,28,0,,0,0.0,none
13h03m11.8s,-09d30m00.0s,13h04m35.0s,-09d38m31.3s,31,0,,0,0.0,none
13h01m10.1s,-09d30m00.0s,13h02m33.3s,-09d38m32.6s,31,0,,0,0.0,none
12h59m08.4s,-09d30m00.0s,13h00m31.6s,-09d38m33.8s,27,0,,0,0.0,none
12h57m06.7s,-09d30m00.0s,12h58m29.8s,-09d38m35.0s,24,0,,0,0.0,none
12h55m05.1s,-09d30m00.0s,12h56m28.1s,-09d38m36.2s,25,0,,0,0.0,none
12h53m03.4s,-09d30m00.0s,12h54m26.4s,-09d38m37.3s,36,0,,0,0.0,none
12h51m01.7s,-09d30m00.0s,12h52m24.7s,-09d38m38.4s,29,0,,0,0.0,none
12h49m00.1s,-09d30m00.0s,12h50m23.0s,-09d38m39.4s,21,0,,0,0.0,none
12h46m58.4s,-09d30m00.0s,12h48m21.2s,-09d38m40.4s,28,0,,0,0.0,none
12h44m56.7s,-09d30m00.0s,12h46m19.5s,-09d38m41.4s,27,0,,0,0.0,none
13h47m48.5s,-09d30m00.0s,13h49m12.8s,-09d37m53.3s,30,0,,0,0.0,none
13h45m46.8s,-09d30m00.0s,13h47m11.1s,-09d37m55.5s,35,0,,0,0.0,none
13h43m45.1s,-09d30m00.0s,13h45m09.4s,-09d37m57.6s,36,0,,0,0.0,none
13h41m43.5s,-09d30m00.0s,13h43m07.6s,-09d37m59.6s,35,0,,0,0.0,none
13h35m38.4s,-09d30m00.0s,13h37m02.5s,-09d38m05.5s,29,0,,0,0.0,none
13h33m36.8s,-09d30m00.0s,13h35m00.8s,-09d38m07.5s,28,0,,0,0.0,none
13h31m35.1s,-09d30m00.0s,13h32m59.1s,-09d38m09.3s,29,0,,0,0.0,none
13h29m33.4s,-09d30m00.0s,13h30m57.3s,-09d38m11.1s,26,0,,0,0.0,none
13h27m31.8s,-09d30m00.0s,13h28m55.6s,-09d38m12.9s,24,0,,0,0.0,none
13h25m30.1s,-09d30m00.0s,13h26m53.9s,-09d38m14.7s,28,0,,0,0.0,none
13h23m28.4s,-09d30m00.0s,13h24m52.2s,-09d38m16.4s,27,0,,0,0.0,none
13h21m26.8s,-09d30m00.0s,13h22m50.5s,-09d38m18.1s,29,0,,0,0.0,none
13h19m25.1s,-09d30m00.0s,13h20m48.8s,-09d38m19.7s,33,0,,0,0.0,none
13h17m23.4s,-09d30m00.0s,13h18m47.0s,-09d38m21.3s,29,0,,0,0.0,none
14h20m15.2s,-09d30m00.0s,14h21m40.2s,-09d37m14.4s,30,0,,0,0.0,none
14h18m13.5s,-09d30m00.0s,14h19m38.5s,-09d37m17.1s,39,0,,0,0.0,none
14h16m11.8s,-09d30m00.0s,14h17m36.8s,-09d37m19.7s,40,0,,0,0.0,none
14h14m10.2s,-09d30m00.0s,14h15m35.1s,-09d37m22.4s,39,0,,0,0.0,none
14h12m08.5s,-09d30m00.0s,14h13m33.4s,-09d37m25.0s,36,0,,0,0.0,none
14h10m06.8s,-09d30m00.0s,14h11m31.7s,-09d37m27.5s,39,0,,0,0.0,none
14h08m05.1s,-09d30m00.0s,14h09m29.9s,-09d37m30.1s,31,0,,0,0.0,none
14h06m03.5s,-09d30m00.0s,14h07m28.2s,-09d37m32.5s,30,0,,0,0.0,none
14h04m01.8s,-09d30m00.0s,14h05m26.5s,-09d37m35.0s,36,0,,0,0.0,none
14h02m00.1s,-09d30m00.0s,14h03m24.8s,-09d37m37.4s,33,0,,0,0.0,none
13h59m58.5s,-09d30m00.0s,14h01m23.1s,-09d37m39.8s,35,0,,0,0.0,none
13h57m56.8s,-09d30m00.0s,13h59m21.4s,-09d37m42.2s,28,0,,0,0.0,none
13h55m55.1s,-09d30m00.0s,13h57m19.7s,-09d37m44.5s,35,0,,0,0.0,none
13h53m53.5s,-09d30m00.0s,13h55m17.9s,-09d37m46.7s,36,0,,0,0.0,none
13h51m51.8s,-09d30m00.0s,13h53m16.2s,-09d37m49.0s,25,0,,0,0.0,none
13h49m50.1s,-09d30m00.0s,13h51m14.5s,-09d37m51.2s,29,0,,0,0.0,none
12h28m38.9s,-09d00m00.0s,12h30m01.2s,-09d08m47.5s,29,0,,0,0.0,none
12h26m37.4s,-09d00m00.0s,12h27m59.7s,-09d08m48.1s,29,0,,0,0.0,none
12h24m35.9s,-09d00m00.0s,12h25m58.1s,-09d08m48.6s,28,0,,0,0.0,none
12h22m34.4s,-09d00m00.0s,12h23m56.6s,-09d08m49.1s,30,0,,0,0.0,none
12h20m32.9s,-09d00m00.0s,12h21m55.0s,-09d08m49.6s,30,0,,0,0.0,none
12h18m31.4s,-09d00m00.0s,12h19m53.5s,-09d08m50.0s,28,0,,0,0.0,none
12h16m29.9s,-09d00m00.0s,12h17m51.9s,-09d08m50.4s,30,0,,0,0.0,none
12h14m28.4s,-09d00m00.0s,12h15m50.4s,-09d08m50.7s,34,0,,0,0.0,none
12h12m26.9s,-09d00m00.0s,12h13m48.9s,-09d08m51.0s,27,0,,0,0.0,none
12h06m22.4s,-09d00m00.0s,12h07m44.2s,-09d08m51.6s,32,0,,0,0.0,none
12h04m20.9s,-09d00m00.0s,12h05m42.7s,-09d08m51.7s,28,0,,0,0.0,none
12h02m19.4s,-09d00m00.0s,12h03m41.1s,-09d08m51.8s,23,0,,0,0.0,none
12h00m17.9s,-09d00m00.0s,12h01m39.6s,-09d08m51.9s,23,0,,0,0.0,none
11h58m16.5s,-09d00m00.0s,11h59m38.0s,-09d08m51.9s,29,0,,0,0.0,none
